Ticker,Buy/Sell,Date,Price,P/E Ratio,Fwd P/E Ratio,P/B Ratio,RSI,Upper BB,Bollinger %b,Lower BB,vol,Z Score,MACD,VWAP, OBV,Stoch,Awesome Oscillator,Ultimate Oscillator,TSI,Acum/Dist
ABNB,Sell,2023-05-09,126.6,22.54357,33.39959,12.137166,76.98284672,125.891803,1.088954399,109.979197,3.978151482,2.296166962,1.123516914,120.094922,51010000,88.84297521,3.883382353,62.46001426,9.302353036,103300958
WAT,Buy,2023-05-10,276.84,32.674053,26.950493,18.203611,11.9642001,319.6061399,-0.167100255,278.5908601,10.25381997,-2.600835599,-2.382402092,292.0243363,-10003000,10.0068697,-12.70494118,40.27355555,-20.84039656,5171442.851
TDG,Sell,2023-05-10,815,0,0,0,83.65546564,799.159269,1.184203464,733.358731,16.45013451,2.667516183,3.78350775,773.0434023,15639700,90.95744681,30.82647059,65.10302017,26.46686175,6901852.441
AAL,Sell,2023-05-10,14.67,0,0,0,67.6600839,14.55640919,0.908396551,12.43359081,0.530704596,1.592222879,0.183398409,13.55157572,250041000,82.43902439,0.395647059,53.4968406,1.883914675,108569783.5
CAG,Buy,2023-05-11,36.69,13.917074,10.605948,1.5145724,20.85884546,38.60954511,-0.068595047,36.60845489,0.500272557,-2.216791595,-0.177897871,37.68463152,78200700,15.53030303,-0.223382353,42.17623771,0.400020493,96769509.1
AMD,Sell,2023-05-11,98.16,367.3889,36.202553,5.73597,72.18442518,97.80875959,0.967621791,81.78024041,4.007129797,1.823125372,1.117257523,89.57888596,228080900,84.98942918,2.198352941,51.90279357,7.187103405,826180623.3
CTAS,Sell,2023-05-11,473.71,45.25,38.64171,15.843355,72.72308355,474.3127201,1.01024211,443.4182799,7.723610061,1.989289967,1.424155933,458.5980957,9784300,97.21767594,9.341647059,56.04054785,14.42283808,10572720.07
IVZ,Buy,2023-05-12,15.56,0,0,0,19.57480256,17.90079399,-0.068757696,15.35820601,0.635646997,-2.217425719,-0.171572168,16.33774577,-67799200,13.93442623,-0.551058824,46.22586449,-13.57639162,39899178.64
ADP,Buy,2023-05-12,210.76,28.415598,24.409,23.206884,44.30012992,215.9815949,0.266873809,204.9924051,2.747297428,-0.908893218,-0.357718714,212.8462366,-16455000,30.96254149,-2.360029412,-0.863680674,-7.148761483,-2045869688
NEM,Buy,2023-05-12,45.57,0,0,0,28.65243918,49.59787214,-0.054769196,46.08312786,0.878686071,-2.162888503,-0.250988782,47.79555457,-187273900,10.16949153,-1.221529412,44.74721854,-6.978057306,27830954.39
WYNN,Buy,2023-05-12,106.75,0,0,0,25.90699559,116.6242217,-0.110360743,106.3637783,2.565110852,-2.379624255,-0.765261267,110.7680242,47398400,5.957767722,-1.272264706,48.10346348,-2.900314223,2246256.12
ABNB,Buy,2023-05-15,105.06,22.54357,33.39959,12.137166,26.57513117,128.0184301,-0.008330908,105.6785699,5.584965038,-1.981838727,-1.452457762,116.0314509,-2078300,8.776072412,-3.514470588,44.0094265,-8.543016427,96401262.09
NKE,Buy,2023-05-15,119.82,29.469387,23.89598,10.839679,23.65757721,129.4831902,-0.0891191,120.4968098,2.246595084,-2.296809085,-0.875530923,124.2507376,-15214600,17.05716963,-1.454117647,51.34009584,-3.445396843,6161716.789
NWSA,Sell,2023-05-15,18.31,66.2,29.75281,1.8512304,80.09527721,18.23804767,1.281037321,16.20195233,0.509023834,3.045044058,0.13367824,17.29313963,33188500,97.58064516,0.183264706,64.34791444,8.16676537,14418299.56
NWS,Sell,2023-05-15,18.34,0,0,0,80.05485863,18.37574939,1.270569719,16.36725061,0.502124696,3.004233832,0.128490821,17.3691373,16705900,98.35390947,0.134411765,67.14216781,7.83587159,14827456.13
JNJ,Buy,2023-05-16,159.06,30.946257,14.604166,5.6429367,25.0516835,165.5644528,-0.011597792,159.3315472,1.558226387,-1.994575387,-0.656531481,162.1056725,-155471000,10.58823529,-1.405235294,51.53287382,-1.268215078,-22403777.38
CNP,Buy,2023-05-16,29.55,20.817518,16.390804,1.8622266,20.3283952,31.19052742,-0.238460029,29.34547258,0.46126371,-2.879047213,-0.185248803,30.1267797,-90976500,1.877934272,-0.306088235,33.28999873,-3.734409503,-1963476.936
AEE,Buy,2023-05-16,85.25,16.81507,15.000001,1.7281836,16.76261788,90.28259457,-0.28680544,83.40540543,1.719297286,-3.067532324,-0.728999469,87.59024685,-79100,-26.20689655,-1.124029412,-20.00374553,-6.155233692,-1955251759
SRE,Buy,2023-05-16,75.21,15.146138,14.005793,1.6486763,13.14766097,80.25310577,-0.303765107,74.40689423,1.461552887,-3.133653281,-0.512602637,76.91065583,23152400,0.456621005,-0.624882353,29.94776128,-5.742544418,41257333.69
CPB,Buy,2023-05-16,53.35,16.866667,13.233846,3.329978,20.09816818,53.89558022,-0.13845591,51.92141978,0.493540112,-2.489159382,-0.174141706,53.77949872,28552600,-16.10738255,-0.661147059,-11.23305546,-5.547243775,-3554126028
TSCO,Buy,2023-05-16,228.13,24.666996,22.064716,12.500753,18.56589072,252.618705,-0.183215633,230.045295,5.643352494,-2.663664908,-1.739527892,237.6540943,19458200,17.69911504,-1.866558824,43.41590963,-4.53417671,23283832.08
AMAT,Sell,2023-05-16,120.83,23.690588,21.085863,9.6000185,79.45472858,119.0441781,1.086873263,107.2988219,2.936339065,2.288053202,1.012340839,114.2181873,-51650900,77.15517241,2.251235294,33.46939776,7.782255185,-1825500315
WDC,Sell,2023-05-16,36.75,0,0,0,74.79206554,36.0852268,1.123353236,31.2067732,1.219613399,2.430278319,0.436412389,34.0814278,-62428700,90.5511811,-0.679647059,68.71849058,-3.797663989,71476334.35
SHW,Buy,2023-05-17,222.22,36.75918,26.781275,23.18733,47.99596773,238.0328887,0.276442178,223.5421113,3.622694367,-0.871588845,-1.053173003,230.0434047,-16917100,34.79549496,-1.650764706,40.73902048,-0.240640277,-2709514.925
UNH,Buy,2023-05-17,480,20.492249,15.607849,5.092342,41.99238611,497.1937471,0.227173486,481.0252529,4.042123563,-1.06367357,-1.183629652,489.7798461,48559300,31.18833119,-8.435970588,42.7780786,-5.193997007,-2656653.117
ELV,Buy,2023-05-17,446.95,20.078844,12.200048,3.0050879,53.31622553,472.5675095,0.506982123,446.5584905,6.502254751,0.027221327,-0.681984565,460.4919662,-12223300,45.56527171,-13.20738235,46.35559784,-10.75670287,3915129.245
AES,Buy,2023-05-17,20.9,48.20588,7.9178743,6.6517854,25.34314398,23.76757384,0.018037461,20.24342616,0.881036919,-1.8790359,-0.162976967,22.01535122,29578200,-12.70358306,-1.6665,-3.458224998,-24.40326126,-6233092348
EIX,Buy,2023-05-17,70.61,22.311897,12.457809,1.9265903,22.09735396,75.28120265,-0.202981119,70.60579735,1.168851325,-2.740724958,-0.513648276,72.82189799,37736100,2.996254682,-0.114764706,34.58023877,1.322195189,40852167.93
PEG,Buy,2023-05-17,61.98,12.660818,16.076733,2.0899029,24.57559593,64.81564171,-0.106838027,61.80535829,0.752570857,-2.36589018,-0.321586974,63.25877501,36868200,9.480122324,-0.292647059,38.58148858,1.689254841,66252113.2
DUK,Buy,2023-05-17,94.2,17.914019,15.164556,1.567191,18.19441523,101.3408261,-0.221098232,94.42317391,1.729413043,-2.811358466,-0.638822788,97.67443236,27055100,5.577689243,-1.677411765,31.6465944,-9.798756121,-31720962.52
BF-B,Buy,2023-05-17,63.08,27.442785,27.172415,8.147711,33.27112395,64.51481577,0.092794535,62.17918423,0.583907887,-1.587579171,-0.159618773,63.98798188,-4447000,-9.556313993,-0.013088235,-7.008537783,-0.014034077,-837567068.2
VICI,Buy,2023-05-17,31.32,12.004048,11.063433,1.2240938,33.67728337,34.15572505,0.100629579,31.16927495,0.746612525,-1.557032544,-0.195356626,32.41187501,-91092400,14.4295302,-0.846441176,35.65858379,-11.69540422,74874573.44
ED,Buy,2023-05-17,96.67,12.59362,16.214287,1.4823521,23.28615607,100.8067252,-0.211145667,96.69427479,1.028112604,-2.772556225,-0.455193072,98.5627051,2602400,4.821802935,-0.037117647,36.73453367,2.906614015,-5373980.096
PPL,Buy,2023-05-17,27.67,27.25,14.9725275,1.4416463,21.11304997,29.18739492,-0.148834645,27.78560508,0.350447458,-2.52962314,-0.154438502,28.44093518,26427300,12.72727273,-0.2835,40.75393193,-3.79385437,116612484.3
EVRG,Buy,2023-05-17,60.31,16.287066,12.875311,1.2274445,23.54207214,63.94142792,-0.128426602,60.43457208,0.87671396,-2.45005794,-0.305241586,61.92519442,11347600,9.214092141,-0.342088235,41.15805316,-2.36763977,39071121.33
SO,Buy,2023-05-17,71.01,19.276243,16.152777,2.4211512,23.53348681,75.9827545,-0.05696167,71.1472455,1.208877252,-2.171436344,-0.573616474,73.57846345,-2108000,8.818011257,0.214705882,42.37085853,7.979289431,5839823.132
LNT,Buy,2023-05-17,53.24,17.838129,15.072948,1.8739372,25.47637774,54.42956376,-0.222894118,51.85643624,0.643281881,-2.818360119,-0.286862575,54.12314118,13824900,-33.13609467,-0.333411765,-11.72867018,0.679629416,-2360080474
LVS,Buy,2023-05-17,59.12,32.88125,17.08117,9.624954,38.52354853,65.08166421,0.129504522,58.76233579,1.579832103,-1.444457291,-0.601058698,61.94593568,167210800,18.51851852,0.197382353,44.22678203,4.942486439,66612764.59
DTE,Buy,2023-05-17,110.6,16.733334,15.753138,2.1093223,20.46385191,115.4689003,-0.215318868,110.1490997,1.329950138,-2.788826359,-0.48540095,112.4805143,-4324700,8.025682183,-0.286764706,43.21459783,-0.466262746,5243313.661
HRL,Buy,2023-05-17,39.02,23.57931,20.35119,2.3867364,33.52874571,41.20688008,0.10308612,39.11311992,0.523440038,-1.547455183,-0.12913933,40.27545278,16336300,26.79245283,-0.438470588,45.89808113,-6.902091416,20769751.98
IT,Sell,2023-05-17,321.82,42.00542,35.741737,53.522102,85.45254523,320.1516644,1.124172146,291.0993356,7.26308219,2.433471017,2.811063184,308.9516948,8528500,93.64919355,2.930588235,61.80611527,3.928043174,12601664.55
WST,Buy,2023-05-18,348.23,45.428207,39.50497,9.121106,28.64756669,375.0667397,0.091305715,347.9872603,6.769869858,-1.593383658,-3.016256952,361.7093031,520300,19.39187093,-4.944382353,45.46870795,3.159337927,8869181.626
NI,Buy,2023-05-18,27.23,18.297297,14.559139,1.5565007,27.78642267,29.11324741,-0.052334727,27.42475259,0.422123703,-2.153397197,-0.151842427,28.18891649,24795100,15.87301587,-0.463647059,41.10235882,-5.610519938,1943021.504
AWK,Buy,2023-05-18,142.51,24.557142,21.222221,2.3917234,17.69847009,149.9481973,-0.107046025,140.2858027,2.415598651,-2.366701107,-0.755055958,146.2498552,11345500,-10.13953488,-2.431617647,-11.66501335,-6.183960472,-837196995.6
JBL,Sell,2023-05-18,82.75,25.146257,13.857545,7.5036793,83.81970638,82.77672435,1.156553656,74.74927565,2.006862175,2.559717386,0.789190689,79.13284352,10737900,97.22863741,0.081529412,64.88960432,0.65607314,27356422.98
DRI,Sell,2023-05-18,159,20.800241,17.69413,10.065616,84.03786653,158.7969922,1.249416928,144.2900078,3.626746077,2.921765069,1.06084577,152.3696678,29510000,98.93882647,1.581441176,72.08449005,12.3270564,27044568.48
STX,Sell,2023-05-18,61.11,0,0,0,81.66804574,61.95202541,1.11018729,53.52897459,2.105762707,2.378948009,0.871142396,58.15481605,-77696500,96.27906977,-0.305382353,66.30124552,-2.836956204,37493905.78
DAL,Sell,2023-05-18,35.89,5.95258,5.6982646,2.4569685,76.42197509,35.6983333,1.071503128,32.3376667,0.84016665,2.228129383,0.236405419,34.21532467,234551500,91.71428571,0.231470588,61.68704144,3.020639878,161780365.7
NOW,Sell,2023-05-18,500,90.0881,47.32583,20.309715,90.07854588,496.078146,1.195552044,416.883854,19.79857302,2.711761092,6.186460865,460.6894174,16539900,97.08273553,13.27026471,68.99269119,13.43720543,17436203.05
KEYS,Sell,2023-05-18,157,27.915598,20.643148,5.512918,80.67286916,154.9482902,1.164835499,136.2207098,4.681895112,2.592005953,2.074474929,147.6900218,-23344500,81.26787417,1.068617647,66.48213642,-1.00057618,8980900.199
PODD,Buy,2023-05-19,302.97,61.612244,47.920635,17.282701,23.11301268,332.1890836,-0.144110571,304.5609164,6.907041792,-2.511205306,-2.608007532,319.0151196,19757800,5.499864535,-4.983235294,38.48956477,-5.237889623,19117063.13
PCG,Buy,2023-05-19,16.62,15.666668,11.190476,1.4016701,24.0899072,17.6356696,-0.020374563,16.6173304,0.254584801,-2.028793539,-0.120874906,17.11324152,641095000,9.322033898,-0.064970588,38.08496799,4.204234479,714614865.5
KO,Buy,2023-05-19,63.04,24.388664,20.08,10.003322,27.98017291,64.52596877,-0.015433685,62.83403123,0.422984384,-2.009530449,-0.213807528,63.49747206,391797700,15.47619048,-0.119088235,54.47355333,5.934012862,244714104.3
PG,Buy,2023-05-19,152.47,27.01505,23.211206,7.965191,35.03783138,157.7708914,0.040866836,152.9151086,1.21394572,-1.790030612,-0.618877446,154.9426545,16976400,26.29815745,0.748058824,53.75463091,15.42694229,74252254.29
ADI,Sell,2023-05-19,192.26,35.457962,26.428001,2.765091,68.38669407,187.0838974,1.004292007,172.4681026,3.653948693,1.966092193,1.191436498,182.9019927,16223700,59.49367089,1.148764706,17.30806351,3.308365012,-2497746406
CDW,Sell,2023-05-19,175.69,30.572134,21.56,16.278643,58.83810236,174.5065635,0.8505361,162.4024365,3.026031751,1.366641311,1.653505556,168.4647483,-9374300,74.73841555,-2.484558824,59.41349534,-13.14350651,19371372.06
CSCO,Sell,2023-05-19,48.43,15.264439,13.21579,4.397548,82.93343425,48.48798523,1.220518915,45.31401477,0.793492613,2.809099876,0.380593803,46.94635702,-163580800,94.44444444,-0.776794118,71.14528308,-8.01549315,152535279.3
SNPS,Sell,2023-05-19,413.03,62.466297,35.734516,12.926327,89.05445113,398.963984,1.209323907,349.132016,12.45799198,2.765453698,4.196412381,380.7544276,6915400,81.29958444,10.05708824,67.52310573,20.72129812,15537615.76
EXPE,Sell,2023-05-19,98.42,25.787193,8.7944765,12.233539,64.14713771,97.43346375,0.924044111,88.16553625,2.316981873,1.653228299,0.772500787,92.97385293,-55649100,81.44329897,1.488352941,55.24088208,2.348782066,-46851009.57
FFIV,Sell,2023-05-19,142.53,25.247717,13.961788,3.9797363,76.59990851,142.4339094,1.019682189,127.7040906,3.682454702,2.026094169,1.291441581,135.8165477,-7251400,94.02985075,1.481470588,66.40239513,3.096508246,12352486.84
TER,Sell,2023-05-19,98.69,38.956043,22.870968,6.4290895,66.41773974,97.96284946,0.924309263,87.98015054,2.495674732,1.654262051,1.079861543,93.04244443,-5001100,78.42003854,-0.947470588,61.21759566,-9.822798442,30649534.3
BBWI,Sell,2023-05-19,36.92,0,0,0,71.65260166,36.46420274,0.97526376,30.36679726,1.524351372,1.852919249,0.523185441,34.1230955,-70267300,75.94553707,-0.076529412,31.98721858,-4.215284451,-2157457208
ADSK,Sell,2023-05-19,204,61.784695,28.34907,29.794647,60.01651044,202.0656738,0.930913283,187.3693262,3.67408689,1.680009261,1.250551689,195.9219905,-21301500,73.4152652,1.888735294,57.55120156,3.236205211,17960049.23
IPG,Sell,2023-05-19,38.54,11.561404,10.767974,3.1649218,77.42437827,38.42384648,1.050008931,34.09615352,1.081923239,2.144329576,0.295474318,36.11411561,28948500,95.41284404,0.386294118,67.51093758,8.145672682,79846929.32
DLR,Buy,2023-05-22,90.8,48.5,115.47619,2.4659765,33.27778953,101.521397,0.022183666,91.15460302,2.591698488,-1.862871018,-0.605267124,95.07676315,-39258400,24.38095238,-1.614823529,46.58374655,-7.596004439,2025751.906
ACN,Sell,2023-05-22,289.37,34.589436,27.543911,8.771946,85.72928137,288.8642617,0.974348171,256.6237383,8.06013086,1.849349627,2.195156768,274.1095007,-4348400,86.30774344,7.780058824,30.60342724,16.16026675,-1458911722
TSLA,Sell,2023-05-22,180.7,41.341858,42.733177,9.039919,84.50661977,184.0828896,1.163390476,151.4271104,8.163944802,2.586372215,2.954859665,171.1437769,1759122100,98.48331648,2.452470588,58.84284461,2.581624197,1511894279
STZ,Sell,2023-05-22,235.62,30.392113,19.52161,5.05626,72.68806935,235.1876844,1.032874057,221.1373156,3.512592198,2.077525539,0.818794772,228.4303237,4416400,89.98022413,4.839147059,65.96580758,14.28442372,11125029.7
PEP,Buy,2023-05-23,186.49,25.11128,18.65572,12.232122,16.3049068,197.4611477,-0.076684394,186.7358523,2.681323858,-2.248329676,-1.289245704,192.05783,55039200,12.04231082,1.091382353,40.91927048,15.77375118,131604823.8
NVR,Buy,2023-05-23,5663.12,16.447369,15.332489,5.5813212,21.12507106,5978.360398,-0.222199424,5673.462602,76.22444906,-2.815651706,-36.47319433,5816.754296,115900,6.301935034,23.27991176,51.86351697,6.679868729,101654.9258
VTR,Buy,2023-05-23,44.39,0,0,0,25.61080888,48.89508655,0.051970996,44.20291345,1.173043276,-1.746738627,-0.377368565,46.39327752,-26980000,7.478632479,-0.569117647,41.34907708,-4.674104668,32379859.44
MCD,Buy,2023-05-23,288.15,0,0,0,19.41739086,300.5200828,-0.218766688,288.7339172,2.946541416,-2.802268434,-1.584218328,294.1548635,19117900,6.929955291,0.323911765,41.88108308,12.63999193,14118505.11
SYY,Buy,2023-05-23,71.25,19.56479,16.846315,16.765137,15.7141107,77.84932355,-0.064929417,71.13967645,1.677411775,-2.202500337,-0.384699468,73.88461674,-15345400,6.35155096,-2.402764706,41.35233885,-17.69652388,36468327.32
AZO,Buy,2023-05-23,2492.01,0,0,0,9.611300053,2788.256594,-0.4209709,2555.833406,58.1057972,-3.590605586,-27.3362349,2634.890516,3597000,12.23702343,-28.23588235,29.83192963,0.217528611,4093497.697
XRAY,Buy,2023-05-23,39.24,0,0,0,13.26476959,42.7047571,-0.244922628,38.9082429,0.949128548,-2.904243063,-0.371292622,40.29402783,-22303000,6.010928962,-0.879647059,38.94681323,-6.597242323,31590562.18
LULU,Buy,2023-05-23,362.4,58.165188,32.19128,16.389545,18.42575288,392.0561634,-0.24006535,360.7818366,7.818581713,-2.885305907,-4.050050052,373.8955874,48835900,3.851406719,-6.440117647,47.32091068,3.485848088,24455412.67
GIS,Buy,2023-05-23,85.8,15.97567,14.0599575,3.9827735,11.83948851,91.77357464,-0.138570515,86.15742536,1.404037318,-2.489606192,-0.692276983,88.75975258,89919500,16.74347158,-0.644382353,52.25076894,5.432596557,90275819.31
KMB,Buy,2023-05-23,140.27,24.333973,17.296043,46.696133,22.01673361,147.7668606,-0.303070358,140.5971394,1.792430282,-3.130944649,-0.991051839,143.6929793,4789000,3.069053708,0.999441176,42.74568128,13.73970084,-17758043.67
SJM,Buy,2023-05-23,149.78,0,0,0,15.01086322,161.0761846,-0.023178115,149.5148154,2.890342313,-2.039723798,-0.958051681,155.1171459,211700,10.98317095,-2.979117647,38.56029635,-10.83166033,18689982.3
IQV,Sell,2023-05-23,201.05,35.470505,20.603983,7.6786933,80.76865894,201.2198072,1.040246893,180.1341928,5.271403588,2.106270145,1.948751625,192.3188515,-2057400,79.96453901,3.286147059,68.2676854,4.172003048,20641991.74
MCHP,Sell,2023-05-23,78.32,21.161213,29.695082,6.912685,57.53941146,79.2580839,0.803385354,71.2399161,2.004541948,1.182813861,0.680691235,75.32399161,1857800,77.36486486,0.911235294,61.69135057,-1.142811259,83784877.93
INTU,Sell,2023-05-23,455.58,66.6875,34.492313,10.779563,67.06933561,454.6846157,0.897565083,411.2663843,10.85455785,1.549994043,2.612864193,434.3651033,-13105200,78.22195704,7.994705882,60.13678468,8.537995646,22165690.6
MGM,Buy,2023-05-24,39.77,13.366771,14.703447,3.6535003,25.10480305,46.03694262,-0.001556815,39.76005738,1.569221312,-1.955428451,-0.314530622,42.19941404,30223300,12.0950324,-1.658529412,38.74084451,-14.17516099,-42369844.25
LIN,Buy,2023-05-24,351.32,37.319557,27.311228,5.7023478,28.34563098,375.6463788,-0.088593556,356.2866212,4.839939403,-2.294760136,-1.887829551,364.8434483,33594700,17.30245232,-0.737529412,42.37055293,1.403275104,89617278.52
EW,Buy,2023-05-24,84.23,39.491306,29.394823,8.210251,22.3134357,90.69045768,-0.238529203,85.07454232,1.403978838,-2.879316902,-0.690628512,87.84074879,6164400,4.234527687,0.183411765,44.59130746,6.595954965,29030989.66
SYK,Buy,2023-05-24,273,43.101818,26.83698,7.2694006,17.63576883,300.8823354,-0.02834556,272.9776646,6.976167701,-2.059870206,-1.770908139,283.7087161,20284100,10.97617936,-8.099705882,33.26961094,-16.36284266,52063331.12
UHS,Buy,2023-05-24,126.62,16.74389,11.495973,1.8714491,17.70149269,151.7664565,-0.001428692,127.1425435,6.155978245,-1.954928936,-1.859227006,135.5739351,-1370000,9.973614776,-5.501470588,31.59312035,-13.85806997,19510893.61
LEN,Buy,2023-05-24,108.2,11.944687,10.181141,1.734682,26.5574335,117.1853234,-0.08546911,108.5126766,2.168161724,-2.282578806,-1.068636544,112.6697359,32305600,11.63287086,0.996441176,45.25877441,7.288873893,19711864.12
HCA,Buy,2023-05-24,265.43,0,0,0,24.57355351,287.6785961,-0.150340151,267.5894039,5.022298069,-2.535492682,-1.816564773,276.7193114,11497300,11.87156738,-1.319382353,32.49411019,0.0381013,-7759707.068
ABT,Buy,2023-05-24,105.65,36.8681,23.520548,5.399129,11.91152134,111.7539541,-0.244775744,104.1890459,1.891227045,-2.903670405,-0.919230295,108.4682309,-1563400,-19.45876289,-0.955058824,-21.87591843,0.623008776,-5036471358
